"date","geo_level","category_id","subcategory_id","value","value_proportion","type","care_flag"
2001-01-01,"state47","gender_parent","Fathers",5110391.37136231,0.00745188932884097,"Paid",NA
2001-01-01,"state47","gender_parent","Mothers",10601181.0938601,0.0154584693276412,"Paid",NA
2001-01-01,"state47","gender_parent","Non-Fathers",8198075.42511773,0.0119542998447852,"Paid",NA
2001-01-01,"state47","gender_parent","Non-Mothers",11375781.2203943,0.016587978595637,"Paid",NA
2001-01-01,"state47","gender_parent","Other",2930484.71873365,0.00427318501010254,"Paid",NA
2001-01-01,"state47","overall","overall",38215913.8294681,0.0557258221070069,"Paid",NA
2001-01-01,"state48","gender_parent","Fathers",18095312.2580356,0.006472002890871,"Paid",NA
2001-01-01,"state48","gender_parent","Mothers",39614974.1746216,0.0141687650217849,"Paid",NA
2001-01-01,"state48","gender_parent","Non-Fathers",26968777.9014457,0.0096457030446604,"Paid",NA
2001-01-01,"state48","gender_parent","Non-Mothers",39590643.3095588,0.014160062799531,"Paid",NA
2001-01-01,"state48","gender_parent","Other",12802208.4617588,0.00457886158539443,"Paid",NA
2001-01-01,"state48","overall","overall",137071916.105421,0.0490253953422417,"Paid",NA
2001-01-01,"state49","gender_parent","Fathers",3338418.64779122,0.0121555320995188,"Paid",NA
2001-01-01,"state49","gender_parent","Mothers",3701324.48915795,0.0134769102935793,"Paid",NA
2001-01-01,"state49","gender_parent","Non-Fathers",3310395.32200376,0.012053496234014,"Paid",NA
2001-01-01,"state49","gender_parent","Non-Mothers",2727948.75021538,0.00993274723678665,"Paid",NA
2001-01-01,"state49","gender_parent","Other",1989772.16676862,0.00724496894956169,"Paid",NA
2001-01-01,"state49","overall","overall",15067859.3759369,0.0548636548134605,"Paid",NA
2001-01-01,"state50","gender_parent","Fathers",737858.226757435,0.0104867358505426,"Paid",NA
2001-01-01,"state50","gender_parent","Mothers",1390741.84751291,0.0197657786581242,"Paid",NA
2001-01-01,"state50","gender_parent","Non-Fathers",1010802.50180261,0.0143659289130027,"Paid",NA
2001-01-01,"state50","gender_parent","Non-Mothers",1681224.40881182,0.0238942328503576,"Paid",NA
2001-01-01,"state50","gender_parent","Other",335424.358249313,0.00476718496215216,"Paid",NA
2001-01-01,"state50","overall","overall",5156051.3431341,0.0732798612341793,"Paid",NA
2001-01-01,"state51","gender_parent","Fathers",6313143.24522977,0.00596281249169381,"Paid",NA
2001-01-01,"state51","gender_parent","Mothers",13117103.5506169,0.0123892054826348,"Paid",NA
2001-01-01,"state51","gender_parent","Non-Fathers",8646946.75421953,0.00816710790778119,"Paid",NA
2001-01-01,"state51","gender_parent","Non-Mothers",18084615.8387386,0.017081059155785,"Paid",NA
2001-01-01,"state51","gender_parent","Other",4868033.94699101,0.0045978956126238,"Paid",NA
2001-01-01,"state51","overall","overall",51029843.3357958,0.0481980806505186,"Paid",NA
2001-01-01,"state53","gender_parent","Fathers",4770168.67095628,0.00547759478494359,"Paid",NA
2001-01-01,"state53","gender_parent","Mothers",10976444.4809295,0.0126042744383522,"Paid",NA
2001-01-01,"state53","gender_parent","Non-Fathers",8829544.55574693,0.0101389847085409,"Paid",NA
2001-01-01,"state53","gender_parent","Non-Mothers",10713269.5053903,0.0123020700567087,"Paid",NA
2001-01-01,"state53","gender_parent","Other",1560731.24615456,0.00179219099456307,"Paid",NA
2001-01-01,"state53","overall","overall",36850158.4591776,0.0423151149831084,"Paid",NA
2001-01-01,"state54","gender_parent","Fathers",1139830.61733582,0.00654150131490313,"Paid",NA
2001-01-01,"state54","gender_parent","Mothers",3287655.26416988,0.0188678922169882,"Paid",NA
2001-01-01,"state54","gender_parent","Non-Fathers",2354682.25873805,0.0135135491690129,"Paid",NA
2001-01-01,"state54","gender_parent","Non-Mothers",4292351.49873869,0.0246338557202951,"Paid",NA
2001-01-01,"state54","gender_parent","Other",1128749.18203297,0.00647790482740563,"Paid",NA
2001-01-01,"state54","overall","overall",12203268.8210154,0.0700347032486049,"Paid",NA
2001-01-01,"state55","gender_parent","Fathers",5364538.04416696,0.007741134071636,"Paid",NA
2001-01-01,"state55","gender_parent","Mothers",12994560.0732077,0.0187514061603135,"Paid",NA
2001-01-01,"state55","gender_parent","Non-Fathers",7667564.835818,0.011064447098398,"Paid",NA
2001-01-01,"state55","gender_parent","Non-Mothers",10027538.500033,0.0144699355840436,"Paid",NA
2001-01-01,"state55","gender_parent","Other",4188406.19844322,0.00604395265010281,"Paid",NA
2001-01-01,"state55","overall","overall",40242607.6516688,0.058070875564494,"Paid",NA
2001-01-01,"state56","gender_parent","Fathers",632365.374870786,0.008144983673141,"Paid",NA
2001-01-01,"state56","gender_parent","Mothers",1053115.22625007,0.0135643200349097,"Paid",NA
2001-01-01,"state56","gender_parent","Non-Fathers",580419.762851991,0.00747591452641414,"Paid",NA
2001-01-01,"state56","gender_parent","Non-Mothers",868363.964532231,0.0111846894129904,"Paid",NA
2001-01-01,"state56","gender_parent","Other",193119.727087862,0.00248741801274855,"Paid",NA
2001-01-01,"state56","overall","overall",3327384.05559294,0.0428573256602038,"Paid",NA
2002-01-01,"national","gender_parent","Fathers",332373009.035635,0.00838240602715004,"Paid",NA
2002-01-01,"national","gender_parent","Mothers",635355082.841752,0.0160235763163973,"Paid",NA
2002-01-01,"national","gender_parent","Non-Fathers",449635212.91519,0.0113397442520824,"Paid",NA
2002-01-01,"national","gender_parent","Non-Mothers",713707987.883816,0.0179996268548419,"Paid",NA
2002-01-01,"national","gender_parent","Other",224767446.116279,0.00566860708846011,"Paid",NA
2002-01-01,"national","overall","overall",2355838738.79267,0.0594139605389318,"Paid",NA
2002-01-01,"state01","gender_parent","Fathers",4290775.62085494,0.00908269714396099,"Paid",NA
2002-01-01,"state01","gender_parent","Mothers",11113273.2700737,0.0235245336296669,"Paid",NA
2002-01-01,"state01","gender_parent","Non-Fathers",5962919.0777476,0.0126222839092055,"Paid",NA
2002-01-01,"state01","gender_parent","Non-Mothers",7975475.97403255,0.016882456518815,"Paid",NA
2002-01-01,"state01","gender_parent","Other",1480356.92971617,0.00313361379052883,"Paid",NA
2002-01-01,"state01","overall","overall",30822800.872425,0.0652455849921772,"Paid",NA
2002-01-01,"state02","gender_parent","Fathers",874166.983928703,0.00761420435258996,"Paid",NA
2002-01-01,"state02","gender_parent","Mothers",1885164.20140723,0.0164202328978286,"Paid",NA
2002-01-01,"state02","gender_parent","Non-Fathers",1009142.4463684,0.00878987304346451,"Paid",NA
2002-01-01,"state02","gender_parent","Non-Mothers",1577104.14438889,0.0137369558236175,"Paid",NA
2002-01-01,"state02","gender_parent","Other",427909.94903181,0.00372719841441678,"Paid",NA
2002-01-01,"state02","overall","overall",5773487.72512503,0.0502884645319173,"Paid",NA
2002-01-01,"state04","gender_parent","Fathers",8350529.71166973,0.0127926653382394,"Paid",NA
2002-01-01,"state04","gender_parent","Mothers",9127128.33263781,0.0139823822308456,"Paid",NA
2002-01-01,"state04","gender_parent","Non-Fathers",7272099.44042814,0.0111405548701645,"Paid",NA
2002-01-01,"state04","gender_parent","Non-Mothers",13504251.134374,0.0206879529048516,"Paid",NA
2002-01-01,"state04","gender_parent","Other",4063726.27103351,0.00622546018115403,"Paid",NA
2002-01-01,"state04","overall","overall",42317734.8901432,0.0648290155252551,"Paid",NA
2002-01-01,"state05","gender_parent","Fathers",3220783.15492237,0.0119280276668094,"Paid",NA
2002-01-01,"state05","gender_parent","Mothers",6011152.85834901,0.0222620381922407,"Paid",NA
2002-01-01,"state05","gender_parent","Non-Fathers",4520700.32290868,0.0167422132851749,"Paid",NA
2002-01-01,"state06","gender_parent","Fathers",35380709.5451986,0.00708970169191953,"Paid",NA
2002-01-01,"state06","gender_parent","Mothers",70674695.6304652,0.0141620254547779,"Paid",NA
2002-01-01,"state06","gender_parent","Non-Fathers",56012603.6103965,0.0112239877518041,"Paid",NA
2002-01-01,"state06","gender_parent","Non-Mothers",73537763.1223587,0.0147357362339647,"Paid",NA
2002-01-01,"state06","gender_parent","Other",23690477.3601809,0.00474717493181673,"Paid",NA
2002-01-01,"state06","overall","overall",259296249.2686,0.0519586260642829,"Paid",NA
2002-01-01,"state08","gender_parent","Fathers",4155701.07343407,0.00622412419354726,"Paid",NA
2002-01-01,"state08","gender_parent","Mothers",8150477.51911743,0.0122072265110689,"Paid",NA
2002-01-01,"state08","gender_parent","Non-Fathers",7995403.64990188,0.0119749675001064,"Paid",NA
2002-01-01,"state08","gender_parent","Non-Mothers",11184841.2154301,0.0167518884490929,"Paid",NA
2002-01-01,"state08","gender_parent","Other",1904052.46718407,0.00285175926212387,"Paid",NA
2002-01-01,"state08","overall","overall",33390475.9250676,0.0500099659159394,"Paid",NA
2002-01-01,"state09","gender_parent","Fathers",6442048.24527084,0.0100353152015488,"Paid",NA
2002-01-01,"state09","gender_parent","Mothers",9010277.35029613,0.0140360596228034,"Paid",NA
2002-01-01,"state09","gender_parent","Non-Fathers",6084430.10632325,0.00947822363540525,"Paid",NA
2002-01-01,"state09","gender_parent","Non-Mothers",12133531.0982055,0.018901412166181,"Paid",NA
2002-01-01,"state09","gender_parent","Other",3561016.22951104,0.00554729162843637,"Paid",NA
2002-01-01,"state09","overall","overall",37231303.0296068,0.0579983022543748,"Paid",NA
2002-01-01,"state10","gender_parent","Fathers",770425.799734238,0.00441435449005921,"Paid",NA
2002-01-01,"state10","gender_parent","Mothers",2119511.18625331,0.012144289203445,"Paid",NA
2002-01-01,"state10","gender_parent","Non-Fathers",1124414.05102908,0.00644262201052726,"Paid",NA
2002-01-01,"state10","gender_parent","Non-Mothers",1950087.55456922,0.0111735325523765,"Paid",NA
2002-01-01,"state10","gender_parent","Other",529606.014006628,0.00303451505219449,"Paid",NA
2002-01-01,"state10","overall","overall",6494044.60559247,0.0372093133086025,"Paid",NA
2002-01-01,"state11","gender_parent","Fathers",391781.637503663,0.00144423300468352,"Paid",NA
2002-01-01,"state11","gender_parent","Mothers",817618.172953602,0.00301400330585322,"Paid",NA
2002-01-01,"state11","gender_parent","Non-Fathers",2343569.07812912,0.00863914866698711,"Paid",NA
2002-01-01,"state11","gender_parent","Non-Mothers",1687688.245143,0.00622136116634395,"Paid",NA
2002-01-01,"state11","gender_parent","Other",347835.454968809,0.00128223325489665,"Paid",NA
2002-01-01,"state11","overall","overall",5588492.5886982,0.0206009793987645,"Paid",NA
2002-01-01,"state12","gender_parent","Fathers",20901407.8045571,0.0102230957775479,"Paid",NA
2002-01-01,"state12","gender_parent","Mothers",33663868.8798985,0.0164653481248753,"Paid",NA
2002-01-01,"state12","gender_parent","Non-Fathers",26205083.6485195,0.012817178751905,"Paid",NA
2002-01-01,"state12","gender_parent","Non-Mothers",32756542.6018755,0.0160215654127992,"Paid",NA
2002-01-01,"state12","gender_parent","Other",11905085.5153292,0.00582290105054903,"Paid",NA
2002-01-01,"state12","overall","overall",125431988.45018,0.0613500891176765,"Paid",NA
2002-01-01,"state13","gender_parent","Fathers",9580858.13331906,0.00818340784331503,"Paid",NA
2002-01-01,"state13","gender_parent","Mothers",21606356.9925606,0.0184548846061591,"Paid",NA
2002-01-01,"state13","gender_parent","Non-Fathers",11220934.8976772,0.00958426535214423,"Paid",NA
2002-01-01,"state13","gender_parent","Non-Mothers",19008905.7945206,0.0162362939318284,"Paid",NA
2002-01-01,"state13","gender_parent","Other",7733701.12403072,0.00660567451846013,"Paid",NA
2002-01-01,"state13","overall","overall",69150756.9421082,0.0590645262519069,"Paid",NA
2002-01-01,"state15","gender_parent","Non-Fathers",2667963.76005737,0.0156170900329233,"Paid",NA
2002-01-01,"state15","gender_parent","Non-Mothers",3310311.04537189,0.0193771093920113,"Paid",NA
2002-01-01,"state16","gender_parent","Fathers",1999691.66554515,0.0146444650018354,"Paid",NA
2002-01-01,"state16","gender_parent","Mothers",2745853.67542078,0.0201088791550764,"Paid",NA
2002-01-01,"state16","gender_parent","Non-Fathers",1844515.01152657,0.0135080502644877,"Paid",NA
2002-01-01,"state16","gender_parent","Non-Mothers",2790484.47902839,0.0204357266649685,"Paid",NA
2002-01-01,"state16","gender_parent","Other",607942.227099686,0.00445218071430635,"Paid",NA
2002-01-01,"state16","overall","overall",9988487.05862057,0.0731493018006743,"Paid",NA
2002-01-01,"state17","gender_parent","Fathers",15254340.0165997,0.00804137692760697,"Paid",NA
2002-01-01,"state17","gender_parent","Mothers",27073611.6504229,0.0142719459403548,"Paid",NA
2002-01-01,"state17","gender_parent","Non-Fathers",20158910.8386595,0.0106268380229679,"Paid",NA
2002-01-01,"state17","gender_parent","Non-Mothers",29020745.2173872,0.0152983839850894,"Paid",NA
2002-01-01,"state17","gender_parent","Other",10459753.7497017,0.00551389456245059,"Paid",NA
2002-01-01,"state17","overall","overall",101967361.472771,0.0537524394384696,"Paid",NA
2002-01-01,"state18","gender_parent","Fathers",8826173.3805647,0.0114759149905997,"Paid",NA
2002-01-01,"state18","gender_parent","Mothers",14866421.8738604,0.0193295311889622,"Paid",NA
2002-01-01,"state18","gender_parent","Non-Fathers",7285184.67621508,0.00947229976460249,"Paid",NA
2002-01-01,"state18","gender_parent","Non-Mothers",12945566.1741403,0.0168320075432409,"Paid",NA
2002-01-01,"state18","gender_parent","Other",5562496.97606824,0.00723243694412253,"Paid",NA
2002-01-01,"state18","overall","overall",49485843.0808488,0.0643421904315279,"Paid",NA
2002-01-01,"state19","gender_parent","Fathers",3393935.44457357,0.00945384474758961,"Paid",NA
2002-01-01,"state19","gender_parent","Mothers",8188209.68621739,0.0228083487144626,"Paid",NA
2002-01-01,"state19","gender_parent","Non-Fathers",4020566.47993341,0.0111993324326265,"Paid",NA
2002-01-01,"state19","gender_parent","Non-Mothers",8611457.26281049,0.0239873095238976,"Paid",NA
2002-01-01,"state19","gender_parent","Other",2567277.48544643,0.00715117985234461,"Paid",NA
2002-01-01,"state19","overall","overall",26781446.3589813,0.0746000152709209,"Paid",NA
2002-01-01,"state20","gender_parent","Fathers",5437844.83189381,0.0163965730306049,"Paid",NA
2002-01-01,"state20","gender_parent","Mothers",6215700.27908806,0.0187420176031255,"Paid",NA
2002-01-01,"state20","gender_parent","Non-Fathers",4674767.87429795,0.0140956896016022,"Paid",NA
2002-01-01,"state20","gender_parent","Non-Mothers",8554332.95014846,0.0257936276744349,"Paid",NA
2002-01-01,"state20","gender_parent","Other",2200482.74026361,0.00663505066229562,"Paid",NA
2002-01-01,"state20","overall","overall",27083128.6756919,0.0816629585720632,"Paid",NA
2002-01-01,"state21","gender_parent","Fathers",5123390.37499203,0.0113037392072435,"Paid",NA
2002-01-01,"state21","gender_parent","Mothers",9376070.52192957,0.0206864299245947,"Paid",NA
2002-01-01,"state21","gender_parent","Non-Fathers",5251802.24630331,0.0115870543946831,"Paid",NA
2002-01-01,"state21","gender_parent","Non-Mothers",9957565.65638942,0.0219693829828467,"Paid",NA
2002-01-01,"state21","gender_parent","Other",3920940.78307851,0.00865077396313638,"Paid",NA
2002-01-01,"state21","overall","overall",33629769.5826928,0.0741973804725043,"Paid",NA
2002-01-01,"state22","gender_parent","Fathers",4548600.16378434,0.00772721398080521,"Paid",NA
2002-01-01,"state22","gender_parent","Mothers",9269214.59356955,0.0157466477640285,"Paid",NA
2002-01-01,"state22","gender_parent","Non-Fathers",5832286.46403443,0.00990795494925471,"Paid",NA
2002-01-01,"state22","gender_parent","Non-Mothers",8338658.22841545,0.0141658079680849,"Paid",NA
2002-01-01,"state22","gender_parent","Other",2520718.08181676,0.00428222470696953,"Paid",NA
2002-01-01,"state22","overall","overall",30509477.5316205,0.0518298493691428,"Paid",NA
2002-01-01,"state23","gender_parent","Fathers",1849693.69327549,0.0121851804038435,"Paid",NA
2002-01-01,"state23","gender_parent","Mothers",3811200.36487222,0.0251069483396057,"Paid",NA
2002-01-01,"state23","gender_parent","Non-Fathers",2366178.57619109,0.0155876148161271,"Paid",NA
2002-01-01,"state23","gender_parent","Non-Mothers",3885296.57794926,0.0255950700901786,"Paid",NA
2002-01-01,"state23","gender_parent","Other",727458.243294144,0.0047922582874277,"Paid",NA
2002-01-01,"state23","overall","overall",12639827.4555822,0.0832670719371826,"Paid",NA
2002-01-01,"state24","gender_parent","Fathers",7213998.0940994,0.00906717143317786,"Paid",NA
2002-01-01,"state24","gender_parent","Mothers",15772098.3552447,0.0198237257319097,"Paid",NA
2002-01-01,"state24","gender_parent","Non-Fathers",12661684.919051,0.0159142913952004,"Paid",NA
2002-01-01,"state24","gender_parent","Non-Mothers",18099464.913173,0.0227489596026868,"Paid",NA
2002-01-01,"state24","gender_parent","Other",5431298.80397894,0.00682652209192729,"Paid",NA
2002-01-01,"state24","overall","overall",59178545.085547,0.0743806702549021,"Paid",NA
2002-01-01,"state25","gender_parent","Fathers",10239581.7227413,0.00962139769484947,"Paid",NA
2002-01-01,"state25","gender_parent","Mothers",16439950.0918716,0.0154474374247219,"Paid",NA
2002-01-01,"state25","gender_parent","Non-Fathers",16642735.3531791,0.0156379801342313,"Paid",NA
2002-01-01,"state25","gender_parent","Non-Mothers",22780292.2236911,0.0214050004212809,"Paid",NA
2002-01-01,"state25","gender_parent","Other",6837289.03687393,0.00642450822305529,"Paid",NA
2002-01-01,"state25","overall","overall",72939848.428357,0.0685363238981389,"Paid",NA
2002-01-01,"state26","gender_parent","Fathers",13289951.0967025,0.0104142399215962,"Paid",NA
2002-01-01,"state26","gender_parent","Mothers",24256676.8839893,0.0190079595426939,"Paid",NA
2002-01-01,"state26","gender_parent","Non-Fathers",15600232.8405355,0.0122246174159671,"Paid",NA
2002-01-01,"state26","gender_parent","Non-Mothers",28137550.8709826,0.0220490808013009,"Paid",NA
2002-01-01,"state26","gender_parent","Other",10318475.5846588,0.00808573933657532,"Paid",NA
2002-01-01,"state26","overall","overall",91602887.2768688,0.0717816370181334,"Paid",NA
2002-01-01,"state27","gender_parent","Fathers",5584789.8291276,0.00757835923944421,"Paid",NA
2002-01-01,"state27","gender_parent","Mothers",13112523.6863701,0.0177932237508312,"Paid",NA
2002-01-01,"state27","gender_parent","Non-Fathers",9125314.42135466,0.0123827239652292,"Paid",NA
2002-01-01,"state27","gender_parent","Non-Mothers",15258513.2953829,0.0207052545843628,"Paid",NA
2002-01-01,"state27","gender_parent","Other",2806948.77234563,0.00380892868207988,"Paid",NA
2002-01-01,"state27","overall","overall",45888090.0045808,0.0622684902219473,"Paid",NA
2002-01-01,"state28","gender_parent","Fathers",2412225.04453493,0.00931100015603866,"Paid",NA
2002-01-01,"state28","gender_parent","Non-Fathers",1197445.05877762,0.00462204434631254,"Paid",NA
2002-01-01,"state29","gender_parent","Fathers",6212431.90659459,0.00855682010035191,"Paid",NA
2002-01-01,"state29","gender_parent","Mothers",10691502.4977643,0.0147261595541545,"Paid",NA
2002-01-01,"state29","gender_parent","Non-Fathers",9248768.13439926,0.0127389798819225,"Paid",NA
2002-01-01,"state29","gender_parent","Non-Mothers",19079023.4237079,0.0262788829852235,"Paid",NA
2002-01-01,"state29","gender_parent","Other",3451914.51354168,0.00475456502997088,"Paid",NA
2002-01-01,"state29","overall","overall",48683640.4760077,0.0670554075516233,"Paid",NA
2002-01-01,"state30","gender_parent","Fathers",764310.891240511,0.00828704648027812,"Paid",NA
2002-01-01,"state30","gender_parent","Mothers",2213815.6531978,0.0240033125617785,"Paid",NA
2002-01-01,"state30","gender_parent","Non-Fathers",1686409.4502373,0.0182849069129633,"Paid",NA
2002-01-01,"state30","gender_parent","Non-Mothers",1562743.50327991,0.0169440579701985,"Paid",NA
2002-01-01,"state30","gender_parent","Other",184710.870247253,0.00200272897415762,"Paid",NA
2002-01-01,"state30","overall","overall",6411990.36820278,0.069522052899376,"Paid",NA
2002-01-01,"state31","gender_parent","Fathers",1871911.77788709,0.00818915969816317,"Paid",NA
2002-01-01,"state31","gender_parent","Mothers",4285579.44304993,0.0187483699140537,"Paid",NA
2002-01-01,"state31","gender_parent","Non-Fathers",2729218.32016868,0.0119396677445138,"Paid",NA
2002-01-01,"state31","gender_parent","Non-Mothers",4651370.31744005,0.0203486162087229,"Paid",NA
2002-01-01,"state31","gender_parent","Other",1036024.05085993,0.00453235377000853,"Paid",NA
2002-01-01,"state31","overall","overall",14574103.9094057,0.0637581673354621,"Paid",NA
2002-01-01,"state32","gender_parent","Fathers",3946933.83652524,0.011987266197413,"Paid",NA
2002-01-01,"state32","gender_parent","Mothers",4916510.19081459,0.014931974758278,"Paid",NA
2002-01-01,"state32","gender_parent","Non-Fathers",6195454.33006811,0.0188162668401413,"Paid",NA
2002-01-01,"state32","gender_parent","Non-Mothers",5151562.20293934,0.0156458532159056,"Paid",NA
2002-01-01,"state32","gender_parent","Other",915651.277773962,0.00278093225407115,"Paid",NA
2002-01-01,"state32","overall","overall",21126111.8381212,0.064162293265809,"Paid",NA
2002-01-01,"state33","gender_parent","Fathers",1414098.06424567,0.00813158406800983,"Paid",NA
2002-01-01,"state33","gender_parent","Mothers",2693347.60664632,0.0154877395292246,"Paid",NA
2002-01-01,"state33","gender_parent","Non-Fathers",2607968.46559406,0.0149967780600911,"Paid",NA
2002-01-01,"state33","gender_parent","Non-Mothers",4082984.79691352,0.0234786645735343,"Paid",NA
2002-01-01,"state33","gender_parent","Other",813180.351391803,0.00467608616190528,"Paid",NA
2002-01-01,"state33","overall","overall",11611579.2847914,0.0667708523927651,"Paid",NA
2002-01-01,"state34","gender_parent","Fathers",11357415.8077797,0.00800664250164383,"Paid",NA
2002-01-01,"state34","gender_parent","Mothers",21206627.5041342,0.014950045676308,"Paid",NA
2002-01-01,"state34","gender_parent","Non-Fathers",13572368.4330116,0.00956811864449682,"Paid",NA
2002-01-01,"state34","gender_parent","Non-Mothers",26731807.5547412,0.0188451343277354,"Paid",NA
2002-01-01,"state34","gender_parent","Other",8174734.92033245,0.00576294653295793,"Paid",NA
2002-01-01,"state34","overall","overall",81042954.2199992,0.057132887683142,"Paid",NA
2002-01-01,"state35","gender_parent","Fathers",1994344.39127459,0.00966125167813016,"Paid",NA
2002-01-01,"state35","gender_parent","Mothers",3655622.44447711,0.0177090218875101,"Paid",NA
2002-01-01,"state35","gender_parent","Non-Fathers",2287378.96332097,0.0110808062762825,"Paid",NA
2002-01-01,"state35","gender_parent","Non-Mothers",4255226.15738684,0.0206136969290458,"Paid",NA
2002-01-01,"state35","gender_parent","Other",1208256.70876177,0.00585318774741621,"Paid",NA
2002-01-01,"state35","overall","overall",13400828.6652213,0.0649179645183848,"Paid",NA
2002-01-01,"state36","gender_parent","Fathers",27659796.710433,0.00821746994524742,"Paid",NA
2002-01-01,"state36","gender_parent","Mothers",45619896.4092174,0.0135532495619046,"Paid",NA
2002-01-01,"state36","gender_parent","Non-Fathers",34371607.2833555,0.010211486829702,"Paid",NA
2002-01-01,"state36","gender_parent","Non-Mothers",52697704.9996328,0.0156560010744641,"Paid",NA
2002-01-01,"state36","gender_parent","Other",30984751.0286211,0.00920528314087825,"Paid",NA
2002-01-01,"state36","overall","overall",191333756.43126,0.0568434905521963,"Paid",NA
2002-01-01,"state37","gender_parent","Fathers",7134567.30410135,0.00661470747618087,"Paid",NA
2002-01-01,"state37","gender_parent","Mothers",15562853.2569181,0.0144288668676605,"Paid",NA
2002-01-01,"state37","gender_parent","Non-Fathers",12193011.0193842,0.0113045679870049,"Paid",NA
2002-01-01,"state37","gender_parent","Non-Mothers",18438488.7777057,0.0170949693749829,"Paid",NA
2002-01-01,"state37","gender_parent","Other",6116723.23123374,0.00567102855195046,"Paid",NA
2002-01-01,"state37","overall","overall",59445643.5893432,0.0551141402577797,"Paid",NA
2002-01-01,"state38","gender_parent","Fathers",438915.632485218,0.00602450373821942,"Paid",NA
2002-01-01,"state38","gender_parent","Mothers",2069643.56798637,0.0284076813156925,"Paid",NA
2002-01-01,"state38","gender_parent","Non-Fathers",912156.034179761,0.0125201451737777,"Paid",NA
2002-01-01,"state38","gender_parent","Non-Mothers",1634172.59853207,0.0224304586123023,"Paid",NA
2002-01-01,"state38","gender_parent","Other",488764.819790249,0.00670872775085235,"Paid",NA
2002-01-01,"state38","overall","overall",5543652.65297367,0.0760915165908442,"Paid",NA
2002-01-01,"state39","gender_parent","Fathers",17770189.4930841,0.0118643847900425,"Paid",NA
2002-01-01,"state39","gender_parent","Mothers",28511674.9476315,0.019036008744812,"Paid",NA
2002-01-01,"state39","gender_parent","Non-Fathers",18185260.6759531,0.0121415098162406,"Paid",NA
2002-01-01,"state39","gender_parent","Non-Mothers",24242026.9733445,0.0161853499769535,"Paid",NA
2002-01-01,"state39","gender_parent","Other",5879193.38467359,0.00392528242864188,"Paid",NA
2002-01-01,"state39","overall","overall",94588345.4746869,0.0631525357566904,"Paid",NA
2002-01-01,"state40","gender_parent","Fathers",3288436.61170595,0.00938229881038779,"Paid",NA
2002-01-01,"state40","gender_parent","Mothers",6839865.7104478,0.019514946309108,"Paid",NA
2002-01-01,"state40","gender_parent","Non-Fathers",4969827.60536357,0.0141795062929449,"Paid",NA
2002-01-01,"state40","gender_parent","Non-Mothers",7212277.80941266,0.0205774820991105,"Paid",NA
2002-01-01,"state40","gender_parent","Other",3182174.15246369,0.0090791194389538,"Paid",NA
2002-01-01,"state40","overall","overall",25492581.8893937,0.072733352950505,"Paid",NA
2002-01-01,"state41","gender_parent","Fathers",1839587.25490842,0.00455427386607034,"Paid",NA
2002-01-01,"state41","gender_parent","Mothers",5678827.0078421,0.014059095790505,"Paid",NA
2002-01-01,"state41","gender_parent","Non-Fathers",3791538.52207875,0.00938672778756658,"Paid",NA
2002-01-01,"state41","gender_parent","Non-Mothers",8795845.73046167,0.0217759120875308,"Paid",NA
2002-01-01,"state41","gender_parent","Other",1217249.60625589,0.0030135499446758,"Paid",NA
2002-01-01,"state41","overall","overall",21323048.1215468,0.0527895594763485,"Paid",NA
2002-01-01,"state42","gender_parent","Fathers",17846268.1814276,0.0111633338089989,"Paid",NA
2002-01-01,"state42","gender_parent","Mothers",26519353.8867361,0.0165885885400231,"Paid",NA
2002-01-01,"state42","gender_parent","Non-Fathers",24162056.4155238,0.0151140338437288,"Paid",NA
2002-01-01,"state42","gender_parent","Non-Mothers",35393470.1932501,0.022139593466229,"Paid",NA
2002-01-01,"state42","gender_parent","Other",15649324.3172152,0.00978908472417579,"Paid",NA
2002-01-01,"state42","overall","overall",119570472.994153,0.0747946343831557,"Paid",NA
2002-01-01,"state44","gender_parent","Fathers",1932524.61870224,0.0137541408545367,"Paid",NA
2002-01-01,"state44","gender_parent","Mothers",2766592.85346077,0.0196903612121679,"Paid",NA
2002-01-01,"state44","gender_parent","Non-Fathers",2224955.48109328,0.0158354262532402,"Paid",NA
2002-01-01,"state44","gender_parent","Non-Mothers",3369854.28420261,0.0239838861744033,"Paid",NA
2002-01-01,"state44","gender_parent","Other",1272655.29507601,0.00905772688137973,"Paid",NA
2002-01-01,"state44","overall","overall",11566582.5325349,0.0823215413757278,"Paid",NA
2002-01-01,"state45","gender_parent","Fathers",4075568.0240946,0.0088899519448915,"Paid",NA
2002-01-01,"state45","gender_parent","Mothers",9549827.93676006,0.0208308414772784,"Paid",NA
2002-01-01,"state45","gender_parent","Non-Fathers",6206614.06550593,0.0135383584463893,"Paid",NA
2002-01-01,"state45","gender_parent","Non-Mothers",11850542.7533389,0.0258493429566715,"Paid",NA
2002-01-01,"state45","gender_parent","Other",4029032.92849102,0.0087884459066605,"Paid",NA
2002-01-01,"state45","overall","overall",35711585.7081906,0.0778969407318912,"Paid",NA
2002-01-01,"state46","gender_parent","Fathers",1131485.8071088,0.0115438371979738,"Paid",NA
2002-01-01,"state46","gender_parent","Mothers",2027282.42198222,0.0206830859800847,"Paid",NA
2002-01-01,"state46","gender_parent","Non-Fathers",1244463.74939497,0.0126964800013743,"Paid",NA
2002-01-01,"state46","gender_parent","Non-Mothers",2064079.24039423,0.0210585007475373,"Paid",NA
